what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1543230206844
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1543230206844
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1543230206855
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1543230206863
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1543230206863
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1543230206863
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1543230206877
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1543230206890
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1543230206891
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1543230206918
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1543230206923
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1543230206933
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1543230206940
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1543230206958
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1543230206963
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1543230206964
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1543230206965
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1543230206965
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1543230206965
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1543230206966
os,sysinfo,,,"linux",1543230206971
arch,sysinfo,,,"x86",1543230206971
ws,sysinfo,,,"gtk",1543230206971
locale,sysinfo,,,"en_US",1543230206971
processors,sysinfo,,,"2",1543230206971
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1543230206971
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1543230206971
java.specification.name,sysinfo,,,"Java Platform API Specification",1543230206971
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1543230206971
java.specification.version,sysinfo,,,"1.6",1543230206971
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1543230206971
java.version,sysinfo,,,"1.6.0_23",1543230206971
java.vm.info,sysinfo,,,"mixed mode",1543230206971
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1543230206971
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1543230206971
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1543230206971
java.vm.specification.version,sysinfo,,,"1.0",1543230206971
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1543230206971
java.vm.version,sysinfo,,,"19.0-b09",1543230206971
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1543230207858
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1543230208097
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1543230208098
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1543230208262
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1543230208358
error,log,,,"Unhandled event loop exception",1543230208717
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1543230210385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230231959
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230269321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230270484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230271514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230272292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230293387
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230293882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1543230294347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1543230296733
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1543230297007
